ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044058	GO:0044058	regulation of digestive system process	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	STK39/NMU	2
GO:0046825	GO:0046825	regulation of protein export from nucleus	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	GTSE1/SFN	2
GO:0060251	GO:0060251	regulation of glial cell proliferation	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	IDH2/E2F1	2
GO:0072512	GO:0072512	trivalent inorganic cation transport	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	TFR2/ATP6V1C2	2
GO:0086091	GO:0086091	regulation of heart rate by cardiac conduction	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	DSP/DSG2	2
GO:0090313	GO:0090313	regulation of protein targeting to membrane	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	PAK1/CEMIP	2
GO:1905521	GO:1905521	regulation of macrophage migration	2/899	36/17913	0.545559560535083	0.895893941847722	0.816542419478809	MDK/MIF	2
GO:0043280	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	6/899	118/17913	0.546075115667566	0.895893941847722	0.816542419478809	TFAP4/HSPE1/HSPD1/XDH/EGLN3/PMAIP1	6
GO:0035265	GO:0035265	organ growth	9/899	179/17913	0.546156671375616	0.895893941847722	0.816542419478809	CCNB1/PAK1/CDK1/POC1A/MESP1/MMP13/COMP/BASP1/AGT	9
GO:0038061	GO:0038061	NIK/NF-kappaB signaling	9/899	179/17913	0.546156671375616	0.895893941847722	0.816542419478809	TRAF4/IRAK1/IKBKE/GREM1/TSPAN6/CARD14/IL23A/CD27/CCL19	9
GO:0055001	GO:0055001	muscle cell development	8/899	159/17913	0.548343331220935	0.895893941847722	0.816542419478809	CCNB1/SIX4/PAK1/CDK1/KRT8/COMP/UCHL1/AGT	8
GO:0046879	GO:0046879	hormone secretion	15/899	301/17913	0.549038157182426	0.895893941847722	0.816542419478809	SPP1/STX1A/SLC2A1/UQCC2/SOX4/SYT7/TFR2/NMU/BMP8A/SCG5/TNFSF11/GAL/INHA/FGB/AGT	15
GO:0002027	GO:0002027	regulation of heart rate	5/899	98/17913	0.549720990773015	0.895893941847722	0.816542419478809	NMU/DSP/DSG2/EDN2/AGT	5
GO:0033559	GO:0033559	unsaturated fatty acid metabolic process	5/899	98/17913	0.549720990773015	0.895893941847722	0.816542419478809	DECR2/PTGES/MIF/PLA2G4A/EDN2	5
GO:0099175	GO:0099175	regulation of postsynapse organization	5/899	98/17913	0.549720990773015	0.895893941847722	0.816542419478809	ITPKA/NGEF/DBN1/SRCIN1/SLC7A11	5
GO:1901606	GO:1901606	alpha-amino acid catabolic process	5/899	98/17913	0.549720990773015	0.895893941847722	0.816542419478809	GPT2/PPAT/IL4I1/HGD/HAL	5
GO:0007040	GO:0007040	lysosome organization	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	MYO7A/SYT7/LAPTM4B	3
GO:0032515	GO:0032515	negative regulation of phosphoprotein phosphatase activity	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	PPP1R14B/PPP1R14D/PPP1R35	3
GO:0035904	GO:0035904	aorta development	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	SOX4/COL3A1/SIX1	3
GO:0043525	GO:0043525	positive regulation of neuron apoptotic process	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	MYBL2/TFAP2A/NQO1	3
GO:0045453	GO:0045453	bone resorption	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	ADAM8/TNFSF11/CALCA	3
GO:0080171	GO:0080171	lytic vacuole organization	3/899	57/17913	0.550385693402563	0.895893941847722	0.816542419478809	MYO7A/SYT7/LAPTM4B	3
GO:0032675	GO:0032675	regulation of interleukin-6 production	7/899	139/17913	0.55102768090491	0.895893941847722	0.816542419478809	HSPD1/FOXP3/INAVA/IL1RL2/PAEP/TWIST1/IL36RN	7
GO:0060968	GO:0060968	regulation of gene silencing	7/899	139/17913	0.55102768090491	0.895893941847722	0.816542419478809	POLR2H/HMGA1/NUP155/H3C10/H3C4/H4C8/H4C5	7
GO:0071322	GO:0071322	cellular response to carbohydrate stimulus	7/899	139/17913	0.55102768090491	0.895893941847722	0.816542419478809	NME1/SOX4/TWNK/SLC2A5/SLC26A6/GJB6/GCLC	7
GO:0010952	GO:0010952	positive regulation of peptidase activity	9/899	180/17913	0.552949062718885	0.895893941847722	0.816542419478809	EFNA3/TFAP4/HSPE1/HSPD1/XDH/EGLN3/RCN3/AIM2/PMAIP1	9
GO:0001578	GO:0001578	microtubule bundle formation	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	KIF20A/PLK1/PRC1/TRIM46	4
GO:0016925	GO:0016925	protein sumoylation	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	STX1A/GNL3/CBX4/NUP155	4
GO:0032760	GO:0032760	positive regulation of tumor necrosis factor production	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	IL23A/MIF/TWIST1/CCL19	4
GO:0034308	GO:0034308	primary alcohol metabolic process	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	CLCN2/ALDH3B2/CYP27C1/AKR1B10	4
GO:0045913	GO:0045913	positive regulation of carbohydrate metabolic process	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	KAT2A/P2RY6/EGF/PMAIP1	4
GO:0051279	GO:0051279	regulation of release of sequestered calcium ion into cytosol	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	P2RY6/THY1/CD19/CEMIP	4
GO:0055013	GO:0055013	cardiac muscle cell development	4/899	78/17913	0.554759289771014	0.895893941847722	0.816542419478809	CCNB1/PAK1/CDK1/AGT	4
GO:0035821	GO:0035821	modification of morphology or physiology of other organism	8/899	160/17913	0.555535420656772	0.895893941847722	0.816542419478809	TFAP4/GAPDH/KPNA2/TYMS/PC/KPNA7/PGLYRP4/KRT6A	8
GO:0090130	GO:0090130	tissue migration	18/899	363/17913	0.555659803672905	0.895893941847722	0.816542419478809	ANLN/FERMT1/GREM1/MARVELD3/GPI/CXCL13/CEACAM1/FAP/MMP9/SRPX2/KRT16/S100P/S100A2/LOXL2/VIL1/PFN2/PRSS3/AGT	18
GO:0006936	GO:0006936	muscle contraction	17/899	343/17913	0.556823948593265	0.895893941847722	0.816542419478809	ENO1/ALDOA/SULF1/NMU/MB/NUP155/JSRP1/DSP/COMP/RNF207/SLC6A8/DSG2/KCNE4/TNNT1/EDN2/AGT/MYBPH	17
GO:0043434	GO:0043434	response to peptide hormone	20/899	404/17913	0.558183829020255	0.895893941847722	0.816542419478809	PPAT/CDC6/SLC2A1/CCNA2/GJB2/COL1A1/PAK1/TIMP1/BRIP1/BAIAP2L1/CEACAM1/SRD5A1/ATP6V1C2/EIF4EBP1/MZB1/TFF1/GAL/GCLC/AGT/CPS1	20
GO:0007259	GO:0007259	JAK-STAT cascade	7/899	140/17913	0.558700657931741	0.895893941847722	0.816542419478809	TNFRSF18/IL23A/IL31RA/EGF/PTK6/CRLF1/AGT	7
GO:0017038	GO:0017038	protein import	7/899	140/17913	0.558700657931741	0.895893941847722	0.816542419478809	FERMT1/KPNA2/ECT2/MMP12/KPNA7/SIX2/AGT	7
GO:0071804	GO:0071804	cellular potassium ion transport	7/899	140/17913	0.558700657931741	0.895893941847722	0.816542419478809	STK39/HCN3/RNF207/NETO2/KCNQ3/GAL/KCNK1	7
GO:0071805	GO:0071805	potassium ion transmembrane transport	7/899	140/17913	0.558700657931741	0.895893941847722	0.816542419478809	STK39/HCN3/RNF207/NETO2/KCNQ3/GAL/KCNK1	7
GO:0001662	GO:0001662	behavioral fear response	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	MDK/LYPD1	2
GO:0001755	GO:0001755	neural crest cell migration	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	PITX2/TWIST1	2
GO:0001941	GO:0001941	postsynaptic membrane organization	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	EPHB2/SLC7A11	2
GO:0001990	GO:0001990	regulation of systemic arterial blood pressure by hormone	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	EDN2/AGT	2
GO:0008207	GO:0008207	C21-steroid hormone metabolic process	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	CLCN2/SRD5A1	2
GO:0014037	GO:0014037	Schwann cell differentiation	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	CDK1/FA2H	2
GO:0042181	GO:0042181	ketone biosynthetic process	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	CLCN2/TPI1	2
GO:0043631	GO:0043631	RNA polyadenylation	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	CSTF2/PABPC1L	2
GO:0044091	GO:0044091	membrane biogenesis	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	TLCD1/EPHB2	2
GO:0045214	GO:0045214	sarcomere organization	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	SIX4/KRT8	2
GO:0051567	GO:0051567	histone H3-K9 methylation	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	SUV39H2/DNMT3B	2
GO:0051590	GO:0051590	positive regulation of neurotransmitter transport	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	STX1A/TNFSF11	2
GO:0051930	GO:0051930	regulation of sensory perception of pain	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	NMU/GRIN2D	2
GO:1901381	GO:1901381	positive regulation of potassium ion transmembrane transport	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	RNF207/GAL	2
GO:1905314	GO:1905314	semi-lunar valve development	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	STRA6/TWIST1	2
GO:2000648	GO:2000648	positive regulation of stem cell proliferation	2/899	37/17913	0.560532094591235	0.895893941847722	0.816542419478809	EPCAM/ASPM	2
GO:0000097	GO:0000097	sulfur amino acid biosynthetic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	BHMT2	1
GO:0000394	GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CSTF2	1
GO:0001780	GO:0001780	neutrophil homeostasis	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SLC7A11	1
GO:0001916	GO:0001916	positive regulation of T cell mediated cytotoxicity	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	IL23A	1
GO:0002295	GO:0002295	T-helper cell lineage commitment	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	IL23A	1
GO:0006086	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	PDK1	1
GO:0006450	GO:0006450	regulation of translational fidelity	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	VARS1	1
GO:0006555	GO:0006555	methionine metabolic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	BHMT2	1
GO:0006590	GO:0006590	thyroid hormone generation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	DIO2	1
GO:0006957	GO:0006957	complement activation, alternative pathway	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CFB	1
GO:0007567	GO:0007567	parturition	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	NRK	1
GO:0008090	GO:0008090	retrograde axonal transport	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	KIF1A	1
GO:0008340	GO:0008340	determination of adult lifespan	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	RAD54L	1
GO:0010875	GO:0010875	positive regulation of cholesterol efflux	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	ABCA12	1
GO:0010919	GO:0010919	regulation of inositol phosphate biosynthetic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	P2RY6	1
GO:0014067	GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	TWIST1	1
GO:0018027	GO:0018027	peptidyl-lysine dimethylation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SUV39H2	1
GO:0033631	GO:0033631	cell-cell adhesion mediated by integrin	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CXCL13	1
GO:0034433	GO:0034433	steroid esterification	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	AGT	1
GO:0034434	GO:0034434	sterol esterification	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	AGT	1
GO:0034435	GO:0034435	cholesterol esterification	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	AGT	1
GO:0035970	GO:0035970	peptidyl-threonine dephosphorylation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	DUSP4	1
GO:0036035	GO:0036035	osteoclast development	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	TNFSF11	1
GO:0036124	GO:0036124	histone H3-K9 trimethylation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SUV39H2	1
GO:0036149	GO:0036149	phosphatidylinositol acyl-chain remodeling	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	PLA2G4A	1
GO:0039692	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	TOP2A	1
GO:0042448	GO:0042448	progesterone metabolic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SRD5A1	1
GO:0043217	GO:0043217	myelin maintenance	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	FA2H	1
GO:0045623	GO:0045623	negative regulation of T-helper cell differentiation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	FOXP3	1
GO:0045722	GO:0045722	positive regulation of gluconeogenesis	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	KAT2A	1
GO:0045989	GO:0045989	positive regulation of striated muscle contraction	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	RNF207	1
GO:0050655	GO:0050655	dermatan sulfate proteoglycan metabolic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	VCAN	1
GO:0050774	GO:0050774	negative regulation of dendrite morphogenesis	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	NGEF	1
GO:0051131	GO:0051131	chaperone-mediated protein complex assembly	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	HSPD1	1
GO:0051482	GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CALCA	1
GO:0051571	GO:0051571	positive regulation of histone H3-K4 methylation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	DNMT3B	1
GO:0055075	GO:0055075	potassium ion homeostasis	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	UPK3A	1
GO:0060117	GO:0060117	auditory receptor cell development	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	MYO7A	1
GO:0060192	GO:0060192	negative regulation of lipase activity	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	ANGPTL4	1
GO:0060253	GO:0060253	negative regulation of glial cell proliferation	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	IDH2	1
GO:0060263	GO:0060263	regulation of respiratory burst	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	NOXA1	1
GO:0060413	GO:0060413	atrial septum morphogenesis	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SOX4	1
GO:0060572	GO:0060572	morphogenesis of an epithelial bud	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SULF1	1
GO:0061684	GO:0061684	chaperone-mediated autophagy	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	EEF1A2	1
GO:0070242	GO:0070242	thymocyte apoptotic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	ADAM8	1
GO:0070293	GO:0070293	renal absorption	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CLDN4	1
GO:0071605	GO:0071605	monocyte chemotactic protein-1 production	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	TWIST1	1
GO:0071637	GO:0071637	regulation of monocyte chemotactic protein-1 production	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	TWIST1	1
GO:0071871	GO:0071871	response to epinephrine	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SRD5A1	1
GO:0072148	GO:0072148	epithelial cell fate commitment	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	ESRP1	1
GO:0072189	GO:0072189	ureter development	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	SIX1	1
GO:0072224	GO:0072224	metanephric glomerulus development	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	LGR4	1
GO:0099010	GO:0099010	modification of postsynaptic structure	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	PFN2	1
GO:0099116	GO:0099116	tRNA 5'-end processing	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	RPP40	1
GO:1902166	GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	MIF	1
GO:1902993	GO:1902993	positive regulation of amyloid precursor protein catabolic process	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	EFNA3	1
GO:2000001	GO:2000001	regulation of DNA damage checkpoint	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	CHEK2	1
GO:2000251	GO:2000251	positive regulation of actin cytoskeleton reorganization	1/899	16/17913	0.5614129312172	0.895893941847722	0.816542419478809	BAIAP2L1	1
GO:0042093	GO:0042093	T-helper cell differentiation	3/899	58/17913	0.562287836356245	0.895893941847722	0.816542419478809	FOXP3/IL23A/CCL19	3
GO:0042490	GO:0042490	mechanoreceptor differentiation	3/899	58/17913	0.562287836356245	0.895893941847722	0.816542419478809	CTHRC1/MYO7A/ESRP1	3
GO:0051057	GO:0051057	positive regulation of small GTPase mediated signal transduction	3/899	58/17913	0.562287836356245	0.895893941847722	0.816542419478809	COL3A1/ADGRG1/RASGEF1A	3
GO:1902110	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	3/899	58/17913	0.562287836356245	0.895893941847722	0.816542419478809	E2F1/PMAIP1/SFN	3
GO:0003018	GO:0003018	vascular process in circulatory system	8/899	161/17913	0.562679083729361	0.895893941847722	0.816542419478809	C2CD4A/CEACAM1/COMP/GCLC/FGB/EDN2/AGT/CPS1	8
GO:0010950	GO:0010950	positive regulation of endopeptidase activity	8/899	161/17913	0.562679083729361	0.895893941847722	0.816542419478809	EFNA3/TFAP4/HSPE1/HSPD1/XDH/EGLN3/AIM2/PMAIP1	8
GO:0009451	GO:0009451	RNA modification	6/899	120/17913	0.562679731043036	0.895893941847722	0.816542419478809	DKC1/MRM1/METTL1/DUS1L/PUS1/PUS7	6
GO:0097756	GO:0097756	negative regulation of blood vessel diameter	4/899	79/17913	0.564932035866065	0.899185034456547	0.819542011948423	COMP/FGB/EDN2/AGT	4
GO:0010256	GO:0010256	endomembrane system organization	18/899	365/17913	0.565212953430785	0.899337200983476	0.819680700713084	CCNB1/PLK1/CCNB2/TLCD1/CDK1/SYT7/KNL1/BAIAP2L1/NUP155/COL5A1/LAPTM4B/BHLHA15/BAIAP2L2/FA2H/ANO9/SPINK2/CIT/SPTSSB	18
GO:1903320	GO:1903320	regulation of protein modification by small protein conjugation or removal	11/899	223/17913	0.567256703102706	0.902293274387883	0.822374947450386	CDC20/PLK1/UBE2C/GNL3/SOX4/FANCI/MAD2L1/INAVA/LIMK1/UBE2S/GCLC	11
GO:0046822	GO:0046822	regulation of nucleocytoplasmic transport	5/899	100/17913	0.567865324457613	0.902965406157534	0.822987546861726	FERMT1/GTSE1/ECT2/MX2/SFN	5
GO:0006875	GO:0006875	cellular metal ion homeostasis	23/899	467/17913	0.568135473889112	0.903099068058912	0.823109370000878	ERO1A/P2RY6/ABCB6/CP/CXCL13/TFR2/NMU/THY1/TESMIN/ERFE/CD19/GPR35/LCN2/GRIN2D/CEMIP/TRPM8/CD24/EDN2/AGT/MS4A1/CCL19/SAA1/CALCA	23
GO:0015980	GO:0015980	energy derivation by oxidation of organic compounds	13/899	264/17913	0.568492194637062	0.903370209749071	0.823356496006941	CCNB1/TRAP1/PHKA1/PHLDA2/SHMT2/CDK1/POLG2/PGM2L1/GFPT1/GYG2/COA6/MTFR1/IDH2	13
