ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016127	GO:0016127	sterol catabolic process	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CYP27A1/SCARF1	2
GO:0021561	GO:0021561	facial nerve development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	ADARB1/EGR2	2
GO:0021610	GO:0021610	facial nerve morphogenesis	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	ADARB1/EGR2	2
GO:0021670	GO:0021670	lateral ventricle development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	MYH10/AQP1	2
GO:0030948	GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	MMRN2/DAB2IP	2
GO:0031392	GO:0031392	regulation of prostaglandin biosynthetic process	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FABP5/IL1B	2
GO:0032463	GO:0032463	negative regulation of protein homooligomerization	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CRYAB/CLU	2
GO:0033632	GO:0033632	regulation of cell-cell adhesion mediated by integrin	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	PODXL/FERMT3	2
GO:0034372	GO:0034372	very-low-density lipoprotein particle remodeling	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	LPL/APOA1	2
GO:0035457	GO:0035457	cellular response to interferon-alpha	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	GAS6/AXL	2
GO:0035766	GO:0035766	cell chemotaxis to fibroblast growth factor	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FGF2/FGF18	2
GO:0043117	GO:0043117	positive regulation of vascular permeability	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CXCR2/PDE2A	2
GO:0045176	GO:0045176	apical protein localization	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	RDX/MAL	2
GO:0045793	GO:0045793	positive regulation of cell size	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	EDN1/AKT3	2
GO:0048548	GO:0048548	regulation of pinocytosis	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CAV1/AXL	2
GO:0060174	GO:0060174	limb bud formation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FGF10/FGFR2	2
GO:0060433	GO:0060433	bronchus development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	TGFBR2/HOXA5	2
GO:0060837	GO:0060837	blood vessel endothelial cell differentiation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	TMEM100/HEY1	2
GO:0060992	GO:0060992	response to fungicide	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	KLF4/KLF2	2
GO:0061365	GO:0061365	positive regulation of triglyceride lipase activity	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	GPIHBP1/APOH	2
GO:0070857	GO:0070857	regulation of bile acid biosynthetic process	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FGFR4/STARD4	2
GO:0072070	GO:0072070	loop of Henle development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	IRX1/IRX2	2
GO:0072110	GO:0072110	glomerular mesangial cell proliferation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	PDGFB/EGR1	2
GO:0072310	GO:0072310	glomerular epithelial cell development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	PODXL/LAMB2	2
GO:0072584	GO:0072584	caveolin-mediated endocytosis	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CAV1/NEDD4L	2
GO:0072610	GO:0072610	interleukin-12 secretion	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	LILRA5/TLR8	2
GO:0072611	GO:0072611	interleukin-13 secretion	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	LILRA5/PRKCZ	2
GO:0072672	GO:0072672	neutrophil extravasation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	PECAM1/JAML	2
GO:0086016	GO:0086016	AV node cell action potential	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	SCN4B/GJA5	2
GO:0086023	GO:0086023	adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	NOS1/AKAP13	2
GO:0086027	GO:0086027	AV node cell to bundle of His cell signaling	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	SCN4B/GJA5	2
GO:0090042	GO:0090042	tubulin deacetylation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FRY/BEX4	2
GO:0099149	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	ARC/EFNB2	2
GO:0099566	GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	GRIA1/SYNPO	2
GO:1900102	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	WFS1/PPP1R15A	2
GO:1903977	GO:1903977	positive regulation of glial cell migration	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	P2RY12/LRP1	2
GO:1904321	GO:1904321	response to forskolin	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	ADCY8/CFTR	2
GO:1904322	GO:1904322	cellular response to forskolin	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	ADCY8/CFTR	2
GO:1904847	GO:1904847	regulation of cell chemotaxis to fibroblast growth factor	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	FGF2/FGF18	2
GO:1905668	GO:1905668	positive regulation of protein localization to endosome	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	MGAT3/RDX	2
GO:1905902	GO:1905902	regulation of mesoderm formation	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	WNT3A/SOX17	2
GO:1905941	GO:1905941	positive regulation of gonad development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	RETN/CITED2	2
GO:2000551	GO:2000551	regulation of T-helper 2 cell cytokine production	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	IL6/PRKCZ	2
GO:2001204	GO:2001204	regulation of osteoclast development	2/1389	11/17913	0.207895357196394	0.386820510744742	0.260758317281347	CLDN18/TYROBP	2
GO:0033173	GO:0033173	calcineurin-NFAT signaling cascade	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	LMCD1/RCAN1/MYOZ1/NRG1/EFHB	5
GO:0034122	GO:0034122	negative regulation of toll-like receptor signaling pathway	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	CD300LF/TLR4/DAB2IP/LILRA2/IRAK3	5
GO:0045773	GO:0045773	positive regulation of axon extension	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	SEMA5A/TRPV2/BMPR2/CXCL12/LRP1	5
GO:0046460	GO:0046460	neutral lipid biosynthetic process	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	LDLR/LPL/PLCE1/ACSL4/RGN	5
GO:0046463	GO:0046463	acylglycerol biosynthetic process	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	LDLR/LPL/PLCE1/ACSL4/RGN	5
GO:0098815	GO:0098815	modulation of excitatory postsynaptic potential	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	ADRB2/WNT7A/LRRK2/SHANK3/PRKCZ	5
GO:2000404	GO:2000404	regulation of T cell migration	5/1389	41/17913	0.209412581322943	0.388593916427172	0.261953782022132	SPN/CXCL12/DOCK8/AIF1/CCL21	5
GO:0030219	GO:0030219	megakaryocyte differentiation	10/1389	96/17913	0.20942619543557	0.388593916427172	0.261953782022132	TAL1/FLI1/MYL9/GATA2/PRKCQ/PF4/KAT2B/NR4A3/MEIS1/CDKN2B	10
GO:0009416	GO:0009416	response to light stimulus	28/1389	307/17913	0.209990559683073	0.389506791332167	0.262569157157376	RS1/AGRP/CAT/MME/ATP1A2/MFAP4/SYNPO/GNAQ/PDE1B/HYAL2/NDRG4/HYAL1/JUND/CARD16/ARRB1/CRY2/DUSP1/AQP1/PIK3R1/GNGT2/MAPK10/ID2/PER1/FOS/HMGCS1/PTN/SCARA3/LRRN4	28
GO:0021879	GO:0021879	forebrain neuron differentiation	6/1389	52/17913	0.213305615805397	0.395519475757699	0.266622348313468	SLIT2/ERBB4/GATA2/FGFR2/ROBO2/SHANK3	6
GO:0021872	GO:0021872	forebrain generation of neurons	7/1389	63/17913	0.214290097790851	0.396934601105876	0.267576293862586	WNT3A/SLIT2/ERBB4/GATA2/FGFR2/ROBO2/SHANK3	7
GO:0043242	GO:0043242	negative regulation of protein complex disassembly	7/1389	63/17913	0.214290097790851	0.396934601105876	0.267576293862586	SPTBN1/TMOD1/LMOD1/RDX/MID1IP1/PLEKHH2/IRAK3	7
GO:0043297	GO:0043297	apical junction assembly	7/1389	63/17913	0.214290097790851	0.396934601105876	0.267576293862586	RAMP2/CLDN5/GPBAR1/PRKCH/PARD6B/GJA1/WNT11	7
GO:0007623	GO:0007623	circadian rhythm	19/1389	201/17913	0.215305843885791	0.398678852701115	0.268752105636409	SLC6A4/AGRP/GNAQ/KLF9/JUND/CRY2/NTRK2/PPARG/PTGDS/KLF10/RORA/EGR1/EGR3/MAPK10/ID2/PER1/JUN/BHLHE41/NR0B2	19
GO:0007224	GO:0007224	smoothened signaling pathway	13/1389	131/17913	0.215511250345605	0.398737068938943	0.268791349595281	SCUBE1/FGF10/FOXF1/HHIP/TGFBR2/GPC3/IHH/FGFR2/ARL13B/WNT9A/RORA/DCDC2/IFT57	13
GO:0021543	GO:0021543	pallium development	16/1389	166/17913	0.216658098729724	0.398737068938943	0.268791349595281	WNT3A/FEZ1/SLIT2/ANXA3/DIXDC1/ID4/ZEB2/NTRK2/MFSD2A/NR4A3/DAB2IP/FAT4/BTG2/BCL2A1/P2RY12/LRP1	16
GO:0010880	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	CASQ2/ATP1A2/FKBP1B/CLIC2	4
GO:0015872	GO:0015872	dopamine transport	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	SNCA/CNR1/CXCL12/SLC22A3	4
GO:0016601	GO:0016601	Rac protein signal transduction	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	CDH13/RASGRF1/ELMO1/AIF1	4
GO:0030866	GO:0030866	cortical actin cytoskeleton organization	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	EPB41L2/NCKAP1L/EHD2/EPB41L3	4
GO:0035774	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	ADCY8/ARRB1/CFTR/LRP1	4
GO:0042572	GO:0042572	retinol metabolic process	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	RBP4/ALDH1A1/ALDH1A2/SDR16C5	4
GO:0043330	GO:0043330	response to exogenous dsRNA	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	CAV1/COLEC12/KCNJ8/IRAK3	4
GO:0045920	GO:0045920	negative regulation of exocytosis	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	STXBP6/FOXF1/SNCA/ANXA1	4
GO:0046471	GO:0046471	phosphatidylglycerol metabolic process	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	PLA2G4F/PLA2G1B/PLA2G5/PLA2G3	4
GO:0051955	GO:0051955	regulation of amino acid transport	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	ATP1A2/SNCA/KMO/P2RX7	4
GO:0061311	GO:0061311	cell surface receptor signaling pathway involved in heart development	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	WNT3A/SOX17/BMP2/HEY1	4
GO:0099174	GO:0099174	regulation of presynapse organization	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	WNT3A/WNT7A/MDGA1/SNCA	4
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	CXCL12/CD44/CD74/CLU	4
GO:1902692	GO:1902692	regulation of neuroblast proliferation	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	LRRK2/CX3CR1/PTN/CX3CL1	4
GO:1905063	GO:1905063	regulation of vascular smooth muscle cell differentiation	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	GPER1/ENG/MYOCD/PDGFB	4
GO:2000758	GO:2000758	positive regulation of peptidyl-lysine acetylation	4/1389	31/17913	0.216671100088732	0.398737068938943	0.268791349595281	NOS1/ARRB1/NAP1L2/IL1B	4
GO:0001562	GO:0001562	response to protozoan	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	SLC11A1/PF4/IRF8	3
GO:0003351	GO:0003351	epithelial cilium movement	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ROPN1L/DNAAF1/CFAP53	3
GO:0006907	GO:0006907	pinocytosis	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	CAV1/AXL/DOCK2	3
GO:0006925	GO:0006925	inflammatory cell apoptotic process	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	CXCR2/IL6/HCAR2	3
GO:0015721	GO:0015721	bile acid and bile salt transport	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	SLCO1A2/SLC51B/AQP9	3
GO:0030728	GO:0030728	ovulation	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ADAMTS1/MMP19/HPGD	3
GO:0032373	GO:0032373	positive regulation of sterol transport	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ABCG1/APOA1/LRP1	3
GO:0032376	GO:0032376	positive regulation of cholesterol transport	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ABCG1/APOA1/LRP1	3
GO:0034204	GO:0034204	lipid translocation	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ABCB1/ATP10A/ATP8A1	3
GO:0035455	GO:0035455	response to interferon-alpha	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	LAMP3/GAS6/AXL	3
GO:0036499	GO:0036499	PERK-mediated unfolded protein response	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	PPP1R15A/ATF3/CCL2	3
GO:0044458	GO:0044458	motile cilium assembly	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ZMYND10/IFT57/DNAAF1	3
GO:0045332	GO:0045332	phospholipid translocation	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ABCB1/ATP10A/ATP8A1	3
GO:0046058	GO:0046058	cAMP metabolic process	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	ADCY4/PDE8B/ADCY9	3
GO:0060008	GO:0060008	Sertoli cell differentiation	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	TCF21/HSD17B4/ICAM1	3
GO:0060396	GO:0060396	growth hormone receptor signaling pathway	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	GHR/SOCS2/PIK3R1	3
GO:0071379	GO:0071379	cellular response to prostaglandin stimulus	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	PRKCE/PPARG/PTGFR	3
GO:0071498	GO:0071498	cellular response to fluid shear stress	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	KLF4/KLF2/CA2	3
GO:0071711	GO:0071711	basement membrane organization	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	RAMP2/PHLDB2/CTSS	3
GO:0072337	GO:0072337	modified amino acid transport	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	FOLR3/FOLR1/LRP2	3
GO:0090208	GO:0090208	positive regulation of triglyceride metabolic process	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	LDLR/AADAC/RGN	3
GO:0099563	GO:0099563	modification of synaptic structure	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	WASF3/SYNPO/MYH10	3
GO:1903010	GO:1903010	regulation of bone development	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	CLDN18/TYROBP/RGN	3
GO:2000737	GO:2000737	negative regulation of stem cell differentiation	3/1389	21/17913	0.219772089384536	0.401151157726657	0.270418703141866	WNT3A/PRICKLE1/LBH	3
GO:0007286	GO:0007286	spermatid development	13/1389	132/17913	0.223358756206115	0.407559670106851	0.274738724593982	QKI/RFX2/CATSPERD/PACRG/ZMYND15/PLA2G3/JAM3/SMARCA2/CFTR/ROPN1L/CFAP43/RSPH1/SPAG6	13
GO:0021983	GO:0021983	pituitary gland development	5/1389	42/17913	0.223748576014514	0.407579921304705	0.274752376063149	FGF10/GATA2/BMP2/ETS1/ALDH1A2	5
GO:0045104	GO:0045104	intermediate filament cytoskeleton organization	5/1389	42/17913	0.223748576014514	0.407579921304705	0.274752376063149	DES/SYNM/NES/VIM/DST	5
GO:0046189	GO:0046189	phenol-containing compound biosynthetic process	5/1389	42/17913	0.223748576014514	0.407579921304705	0.274752376063149	AGTR2/SNCA/ZEB2/TGFB2/TYRP1	5
GO:0050654	GO:0050654	chondroitin sulfate proteoglycan metabolic process	5/1389	42/17913	0.223748576014514	0.407579921304705	0.274752376063149	SPOCK2/HYAL1/NDNF/DCN/CHST9	5
GO:0051489	GO:0051489	regulation of filopodium assembly	5/1389	42/17913	0.223748576014514	0.407579921304705	0.274752376063149	GPM6A/DOCK11/PPP1R16B/PALM/CCL21	5
GO:1901224	GO:1901224	positive regulation of NIK/NF-kappaB signaling	8/1389	75/17913	0.224133645060539	0.408143195963033	0.275132083312358	RTKN2/AGER/SASH1/TLR4/EDN1/IL18R1/NR3C2/IL1B	8
GO:0022411	GO:0022411	cellular component disassembly	43/1389	492/17913	0.225486040345975	0.410466976692047	0.276698559587006	WNT3A/SCUBE1/ADRB2/CAV1/ACTN2/DNASE1L3/SEMA5A/SPTBN1/FGFR4/SH3GL2/GPER1/TRIM58/TMOD1/CFL2/A2M/LMOD1/TLL1/MMP19/NES/C1QA/RETREG1/GABARAPL1/C1QB/IL6/TPSAB1/RDX/ETS1/PDPN/MID1IP1/PLEKHH2/CX3CR1/DDR2/MAP1LC3C/CD44/CTSG/LCP1/CTSS/SPATA18/C1QC/LRP1/IRAK3/ITGAM/CX3CL1	43
GO:2000378	GO:2000378	negative regulation of reactive oxygen species metabolic process	7/1389	64/17913	0.225804280669337	0.410907282476057	0.276995372688014	CAV1/CRYAB/CD34/ACP5/SIRPA/PTGIS/RGN	7
GO:0060606	GO:0060606	tube closure	9/1389	87/17913	0.231526918846426	0.421178617414679	0.283919348900318	FGF10/DLC1/ZEB2/PRICKLE1/COBL/IFT57/TGFB2/FOLR1/LRP2	9
GO:0043902	GO:0043902	positive regulation of multi-organism process	17/1389	180/17913	0.232216225191827	0.422289796470841	0.284668402202392	EDNRB/CAV2/SASH1/P2RY1/ADARB1/PDE5A/STOM/LY86/PRF1/JUN/PTAFR/CD4/UNC13B/PGC/BMP6/CD74/TMPRSS2	17
GO:0032434	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	11/1389	110/17913	0.232605332528435	0.422854491329564	0.285049066818274	CAV1/IL33/LRRK2/PRICKLE1/SMAD7/DAB2/FOXF2/CBFA2T3/NKD2/CEBPA/CLU	11
GO:0009954	GO:0009954	proximal/distal pattern formation	4/1389	32/17913	0.233637587266792	0.423501189514101	0.2854850104296	FGF10/IRX1/ALDH1A2/IRX2	4
GO:0046949	GO:0046949	fatty-acyl-CoA biosynthetic process	4/1389	32/17913	0.233637587266792	0.423501189514101	0.2854850104296	SCD5/HACD1/ACSL4/SCD	4
GO:0050931	GO:0050931	pigment cell differentiation	4/1389	32/17913	0.233637587266792	0.423501189514101	0.2854850104296	EDNRB/EDN3/ZEB2/MITF	4
GO:0051693	GO:0051693	actin filament capping	4/1389	32/17913	0.233637587266792	0.423501189514101	0.2854850104296	SPTBN1/TMOD1/LMOD1/RDX	4
GO:0097421	GO:0097421	liver regeneration	4/1389	32/17913	0.233637587266792	0.423501189514101	0.2854850104296	CPB2/IHH/RGN/VTN	4
GO:0009895	GO:0009895	negative regulation of catabolic process	26/1389	288/17913	0.2360305490581	0.423501189514101	0.2854850104296	ADRA1A/MGAT3/RASIP1/FEZ1/LAMP3/LEPR/SLC11A1/SNCA/TIMP3/NRG1/LRRK2/ACACB/FBP1/ZFP36/RILP/DAB2IP/CNR1/HCAR2/CBFA2T3/APOC1/PDE3B/IL1B/RGN/AXIN2/NUPR1/IRAK3	26
GO:0070301	GO:0070301	cellular response to hydrogen peroxide	10/1389	99/17913	0.23717863867325	0.423501189514101	0.2854850104296	KLF4/KLF2/LRRK2/NR4A3/AQP1/SIRPA/IL6/ETS1/AXL/TRPC6	10
GO:0001973	GO:0001973	adenosine receptor signaling pathway	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	P2RY1/P2RY12	2
GO:0001976	GO:0001976	neurological system process involved in regulation of systemic arterial blood pressure	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	ADRA1A/AGTR2	2
GO:0003084	GO:0003084	positive regulation of systemic arterial blood pressure	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	ADRA1A/AVPR2	2
GO:0003207	GO:0003207	cardiac chamber formation	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	TBX2/TBX5	2
GO:0007288	GO:0007288	sperm axoneme assembly	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	PLA2G3/CFAP43	2
GO:0010649	GO:0010649	regulation of cell communication by electrical coupling	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	CAV1/CASQ2	2
GO:0010889	GO:0010889	regulation of sequestering of triglyceride	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	LPL/PPARG	2
GO:0015867	GO:0015867	ATP transport	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	SLC25A25/GJA1	2
GO:0016082	GO:0016082	synaptic vesicle priming	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	SNCA/UNC13B	2
GO:0017121	GO:0017121	phospholipid scrambling	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	PLSCR4/P2RX7	2
GO:0021681	GO:0021681	cerebellar granular layer development	2/1389	12/17913	0.237409752723099	0.423501189514101	0.2854850104296	WNT7A/KNDC1	2
